1693164533.854		181008	181008	0	0	0	5451	0	0	71	0
1693164534.043		9373	9373	0	0	0	4465	0	0	71	0
1693164534.239		13940	13940	0	0	0	9471	0	0	71	0
1693164534.430		14199	14199	0	0	0	10098	0	0	71	0
1693164534.620		16441	16441	0	0	0	12376	0	0	71	0
1693164534.806		12779	12779	0	0	0	9001	0	0	71	0
1693164534.991		25069	25069	0	0	0	15175	0	0	71	0
1693164535.172		27871	27871	0	0	0	15275	0	0	71	0
1693164535.351		26848	26848	0	0	0	15969	0	0	71	0
1693164535.528		13712	13712	0	0	0	9917	0	0	71	0
1693164535.702		41864	41864	0	0	0	36233	0	0	71	0
1693164535.873		44577	44577	0	0	0	34707	0	0	71	0
1693164536.043		14743	14743	0	0	0	10209	0	0	71	0
1693164536.212		37709	37709	0	0	0	28611	0	0	71	0
1693164536.378		16531	16531	0	0	0	10510	0	0	71	0
1693164536.542		14533	14533	0	0	0	11065	0	0	71	0
1693164536.705		19714	19714	0	0	0	14717	0	0	71	0
1693164536.865		37026	37026	0	0	0	29375	0	0	71	0
1693164537.023		45807	45807	0	0	0	31227	0	0	71	0
1693164537.181		13440	13440	0	0	0	9162	0	0	71	0
1693164537.336		23665	23665	0	0	0	17614	0	0	71	0
1693164537.492		33172	33172	0	0	0	25662	0	0	71	0
1693164537.643		17329	17329	0	0	0	13351	0	0	71	0
1693164537.795		32895	32895	0	0	0	26050	0	0	71	0
1693164537.944		22339	22339	0	0	0	16172	0	0	71	0
1693164538.094		32004	32004	0	0	0	26225	0	0	71	0
1693164538.241		13993	13993	0	0	0	10303	0	0	71	0
1693164538.386		21438	21438	0	0	0	16105	0	0	71	0
1693164538.530		20827	20827	0	0	0	14440	0	0	71	0
1693164538.674		12992	12992	0	0	0	9409	0	0	71	0
1693164538.816		13252	13252	0	0	0	9591	0	0	71	0
1693164538.957		15136	15136	0	0	0	10647	0	0	71	0
1693164539.097		32660	32660	0	0	0	26509	0	0	71	0
1693164539.235		20793	20793	0	0	0	14187	0	0	71	0
1693164539.372		12683	12683	0	0	0	8924	0	0	71	0
1693164539.509		23551	23551	0	0	0	17774	0	0	71	0
1693164539.643		12830	12830	0	0	0	8709	0	0	71	0
1693164539.779		30637	30637	0	0	0	24696	0	0	71	0
1693164539.911		14617	14617	0	0	0	10516	0	0	71	0
1693164540.043		29605	29605	0	0	0	23478	0	0	71	0
1693164540.175		14421	14421	0	0	0	9752	0	0	71	0
1693164540.305		28621	28621	0	0	0	20683	0	0	71	0
1693164540.436		11756	11756	0	0	0	8345	0	0	71	0
1693164540.564		17964	17964	0	0	0	12913	0	0	71	0
1693164540.692		14582	14582	0	0	0	10210	0	0	71	0
1693164540.818		9211	9211	0	0	0	4652	0	0	71	0
1693164540.944		7829	7829	0	0	0	4253	0	0	71	0
1693164541.070		10371	10371	0	0	0	5664	0	0	71	0
1693164541.195		9175	9175	0	0	0	4979	0	0	71	0
1693164541.318		12988	12988	0	0	0	6204	0	0	71	0
1693164541.441		17439	17439	0	0	0	11071	0	0	71	0
1693164541.563		13836	13836	0	0	0	9958	0	0	71	0
1693164541.685		14451	14451	0	0	0	9409	0	0	71	0
1693164541.804		14202	14202	0	0	0	10343	0	0	71	0
1693164541.924		16045	16045	0	0	0	11313	0	0	71	0
1693164542.044		14639	14639	0	0	0	9868	0	0	71	0
1693164542.163		13325	13325	0	0	0	9507	0	0	71	0
1693164542.280		14612	14612	0	0	0	10376	0	0	71	0
1693164542.398		13248	13248	0	0	0	9520	0	0	71	0
1693164542.513		20898	20898	0	0	0	11672	0	0	71	0
1693164542.630		12547	12547	0	0	0	9198	0	0	71	0
1693164542.744		17254	17254	0	0	0	12528	0	0	71	0
1693164542.860		14449	14449	0	0	0	10111	0	0	71	0
1693164542.974		19980	19980	0	0	0	13913	0	0	71	0
1693164543.087		40908	40908	0	0	0	30603	0	0	71	0
1693164543.200		12703	12703	0	0	0	8952	0	0	71	0
1693164543.311		16392	16392	0	0	0	12485	0	0	71	0
1693164543.422		12593	12593	0	0	0	8646	0	0	71	0
1693164543.533		13760	13760	0	0	0	8817	0	0	71	0
1693164543.645		34878	34878	0	0	0	26501	0	0	71	0
1693164543.754		8756	8756	0	0	0	4695	0	0	71	0
1693164543.863		12499	12499	0	0	0	9164	0	0	71	0
1693164543.971		19606	19606	0	0	0	13455	0	0	71	0
1693164544.080		12890	12890	0	0	0	9164	0	0	71	0
1693164544.187		8766	8766	0	0	0	4912	0	0	71	0
1693164544.295		12910	12910	0	0	0	9125	0	0	71	0
1693164544.401		7352	7352	0	0	0	3978	0	0	71	0
1693164544.508		12829	12829	0	0	0	9310	0	0	71	0
1693164544.613		13483	13483	0	0	0	9546	0	0	71	0
1693164544.718		11841	11841	0	0	0	8252	0	0	71	0
1693164544.824		14297	14297	0	0	0	9923	0	0	71	0
1693164544.927		9152	9152	0	0	0	5900	0	0	71	0
1693164545.032		13063	13063	0	0	0	9645	0	0	71	0
1693164545.135		27662	27662	0	0	0	14492	0	0	71	0
1693164545.237		12760	12760	0	0	0	9225	0	0	71	0
1693164545.339		13595	13595	0	0	0	10167	0	0	71	0
1693164545.442		13506	13506	0	0	0	10098	0	0	71	0
1693164545.543		13284	13284	0	0	0	9966	0	0	71	0
1693164545.645		12542	12542	0	0	0	8814	0	0	71	0
1693164545.745		13946	13946	0	0	0	9933	0	0	71	0
1693164545.845		13443	13443	0	0	0	10065	0	0	71	0
1693164545.945		13684	13684	0	0	0	10221	0	0	71	0
1693164546.044		13932	13932	0	0	0	9927	0	0	71	0
1693164546.143		15783	15783	0	0	0	10819	0	0	71	0
1693164546.242		13097	13097	0	0	0	9622	0	0	71	0
1693164546.339		17485	17485	0	0	0	13352	0	0	71	0
1693164546.438		12380	12380	0	0	0	8420	0	0	71	0
1693164546.536		11825	11825	0	0	0	8634	0	0	71	0
1693164546.632		10691	10691	0	0	0	7165	0	0	71	0
1693164546.729		13073	13073	0	0	0	9414	0	0	71	0
1693164546.824		17366	17366	0	0	0	13077	0	0	71	0
1693164546.921		11409	11409	0	0	0	7867	0	0	71	0
1693164547.017		13768	13768	0	0	0	8012	0	0	71	0
1693164547.112		14032	14032	0	0	0	10069	0	0	71	0
1693164547.206		12090	12090	0	0	0	9105	0	0	71	0
1693164547.301		15046	15046	0	0	0	10860	0	0	71	0
1693164547.395		11891	11891	0	0	0	7904	0	0	71	0
1693164547.489		13497	13497	0	0	0	8133	0	0	71	0
1693164547.582		12631	12631	0	0	0	9325	0	0	71	0
1693164547.675		10227	10227	0	0	0	7277	0	0	71	0
1693164547.767		15648	15648	0	0	0	11640	0	0	71	0
1693164547.861		13156	13156	0	0	0	8833	0	0	71	0
1693164547.952		12446	12446	0	0	0	8124	0	0	71	0
1693164548.045		14747	14747	0	0	0	9728	0	0	71	0
1693164548.136		14644	14644	0	0	0	10987	0	0	71	0
1693164548.226		12599	12599	0	0	0	9429	0	0	71	0
1693164548.318		17076	17076	0	0	0	13085	0	0	71	0
1693164548.409		12363	12363	0	0	0	8464	0	0	71	0
1693164548.498		11215	11215	0	0	0	7090	0	0	71	0
1693164548.589		12502	12502	0	0	0	7919	0	0	71	0
1693164548.678		23060	23060	0	0	0	17542	0	0	71	0
1693164548.768		12372	12372	0	0	0	8907	0	0	71	0
1693164548.857		15620	15620	0	0	0	11847	0	0	71	0
1693164548.945		11718	11718	0	0	0	8301	0	0	71	0
1693164549.034		17727	17727	0	0	0	12487	0	0	71	0
1693164549.121		16709	16709	0	0	0	11885	0	0	71	0
1693164549.210		13946	13946	0	0	0	10032	0	0	71	0
1693164549.296		13148	13148	0	0	0	9436	0	0	71	0
1693164549.384		12695	12695	0	0	0	8774	0	0	71	0
1693164549.472		11750	11750	0	0	0	8197	0	0	71	0
1693164549.558		11234	11234	0	0	0	7116	0	0	71	0
1693164549.645		13578	13578	0	0	0	8696	0	0	71	0
1693164549.731		10702	10702	0	0	0	7608	0	0	71	0
1693164549.817		12870	12870	0	0	0	9393	0	0	71	0
1693164549.902		9336	9336	0	0	0	6553	0	0	71	0
1693164549.987		11218	11218	0	0	0	7958	0	0	71	0
1693164550.073		17096	17096	0	0	0	12553	0	0	71	0
1693164550.158		14619	14619	0	0	0	9957	0	0	71	0
1693164550.243		12022	12022	0	0	0	8880	0	0	71	0
1693164550.327		13722	13722	0	0	0	10437	0	0	71	0
1693164550.411		12668	12668	0	0	0	9243	0	0	71	0
1693164550.495		10945	10945	0	0	0	7638	0	0	71	0
1693164550.579		11230	11230	0	0	0	7467	0	0	71	0
1693164550.662		13571	13571	0	0	0	8024	0	0	71	0
1693164550.744		12994	12994	0	0	0	9576	0	0	71	0
1693164550.827		15996	15996	0	0	0	12255	0	0	71	0
1693164550.910		11333	11333	0	0	0	8163	0	0	71	0
1693164550.993		10327	10327	0	0	0	7258	0	0	71	0
1693164551.076		10887	10887	0	0	0	7465	0	0	71	0
1693164551.158		15235	15235	0	0	0	10924	0	0	71	0
1693164551.239		12483	12483	0	0	0	8814	0	0	71	0
1693164551.321		7482	7482	0	0	0	4123	0	0	71	0
